,x,y,time,theta
60.0,222.0756072998047,147.13116455078125,4.42885947227478,-0.1880032667284824
61.0,242.92935180664062,149.39244079589844,4.4748694896698,-0.18628565500266264
62.0,256.90452575683594,148.97915649414062,4.53887677192688,-0.18659956347650428
63.0,256.90452575683594,148.97915649414062,4.556880474090576,-0.18659956347650428
64.0,273.04144287109375,153.35641479492188,4.603198766708374,-0.1832751211703516
65.0,273.04144287109375,153.35641479492188,4.618202209472656,-0.1832751211703516
66.0,273.04144287109375,153.35641479492188,4.63420557975769,-0.1832751211703516
67.0,295.2028503417969,153.90744018554688,4.667212247848511,-0.18285667351024204
68.0,295.2028503417969,153.90744018554688,4.684216022491455,-0.18285667351024204
69.0,312.67584228515625,149.5106964111328,4.746921062469482,-0.1861958354442878
70.0,312.67584228515625,149.5106964111328,4.7639243602752686,-0.1861958354442878
71.0,326.5,146.5,4.810958623886108,-0.18848271396256167
72.0,326.5,146.5,4.829963207244873,-0.18848271396256167
73.0,343.17669677734375,151.3822784423828,4.87497615814209,-0.18477436038755052
74.0,361.0,150.5,4.939030170440674,-0.18544444044148317
75.0,361.0,150.5,4.955033540725708,-0.18544444044148317
76.0,372.70587158203125,150.11764526367188,5.003198623657227,-0.1857348423522947
77.0,372.70587158203125,150.11764526367188,5.017202138900757,-0.1857348423522947
78.0,372.70587158203125,150.11764526367188,5.033205032348633,-0.1857348423522947
79.0,388.64678955078125,152.0,5.0672173500061035,-0.184305223566037
80.0,388.64678955078125,152.0,5.082221269607544,-0.184305223566037
81.0,397.9656066894531,147.77882385253906,5.147046327590942,-0.1875113030943921
82.0,397.9656066894531,147.77882385253906,5.1640496253967285,-0.1875113030943921
83.0,414.5,148.0,5.211060285568237,-0.18734330025504983
84.0,414.5,148.0,5.228064298629761,-0.18734330025504983
85.0,420.9521789550781,148.662109375,5.275078296661377,-0.1868403791669901
86.0,433.5881652832031,147.92178344726562,5.339098930358887,-0.18740271246061402
87.0,433.5881652832031,147.92178344726562,5.356102705001831,-0.18740271246061402
88.0,442.0903625488281,156.28585815429688,5.402891397476196,-0.18105062557681217
89.0,442.0903625488281,156.28585815429688,5.41889500617981,-0.18105062557681217
90.0,442.0903625488281,156.28585815429688,5.434898138046265,-0.18105062557681217
91.0,441.5,151.5,5.466905117034912,-0.18468495421019976
92.0,441.5,151.5,5.4839091300964355,-0.18468495421019976
93.0,452.27557373046875,153.6349334716797,5.546922922134399,-0.18306361332255783
94.0,452.27557373046875,153.6349334716797,5.5649261474609375,-0.18306361332255783
95.0,452.6085205078125,156.78294372558594,5.6109395027160645,-0.18067318887069028
96.0,452.6085205078125,156.78294372558594,5.628942489624023,-0.18067318887069028
97.0,457.9814758300781,160.2742156982422,5.674883127212524,-0.17802250991792282
98.0,466.4271545410156,159.17393493652344,5.738874197006226,-0.1788578303910189
99.0,466.4271545410156,159.17393493652344,5.755878686904907,-0.1788578303910189
100.0,506.9826354980469,159.88040161132812,5.802816867828369,-0.17832148415307852
101.0,506.9826354980469,159.88040161132812,5.819820404052734,-0.17832148415307852
102.0,506.9826354980469,159.88040161132812,5.834823846817017,-0.17832148415307852
103.0,551.3128662109375,155.94776916503906,5.866831302642822,-0.18130734114441593
104.0,551.3128662109375,155.94776916503906,5.883835315704346,-0.18130734114441593
105.0,586.5664672851562,149.23788452148438,5.946826696395874,-0.18640304696026577
106.0,586.5664672851562,149.23788452148438,5.9668309688568115,-0.18640304696026577
107.0,580.0,132.0,6.010843753814697,-0.199500673415494
108.0,580.0,132.0,6.028846263885498,-0.199500673415494
109.0,594.5,111.5,6.0748138427734375,-0.21508805500985484
110.0,548.4758911132812,83.31927490234375,7.0667994022369385,-0.2365320261648019
111.0,548.4758911132812,83.31927490234375,7.084804058074951,-0.2365320261648019
112.0,437.6817932128906,62.904571533203125,7.147052526473999,-0.25207589095470934
113.0,437.6817932128906,62.904571533203125,7.165056467056274,-0.25207589095470934
114.0,340.56903076171875,52.326934814453125,7.210869073867798,-0.26013215715578497
115.0,340.56903076171875,52.326934814453125,7.228858947753906,-0.26013215715578497
116.0,253.27066040039062,71.35447692871094,7.274873733520508,-0.24564127778621592
117.0,205.5,105.5,7.33919882774353,-0.21965225340685157
118.0,205.5,105.5,7.356201887130737,-0.21965225340685157
119.0,163.48757934570312,135.18067932128906,7.403212785720825,-0.1970832586158852
120.0,163.48757934570312,135.18067932128906,7.417215585708618,-0.1970832586158852
121.0,163.48757934570312,135.18067932128906,7.432219982147217,-0.1970832586158852
122.0,146.97061157226562,148.48257446289062,7.467227220535278,-0.18697674781124313
123.0,146.97061157226562,148.48257446289062,7.4822306632995605,-0.18697674781124313
124.0,145.5,140.5,7.547245264053345,-0.19304108615326093
125.0,145.5,140.5,7.564249038696289,-0.19304108615326093
126.0,157.45626831054688,140.72213745117188,7.611265182495117,-0.1928723018344517
127.0,157.45626831054688,140.72213745117188,7.627267837524414,-0.1928723018344517
128.0,175.0,145.0,7.675277948379517,-0.1896222001392046
129.0,193.14865112304688,149.14865112304688,7.739031791687012,-0.18647082381707258
130.0,193.14865112304688,149.14865112304688,7.755035400390625,-0.18647082381707258
131.0,209.25674438476562,149.90884399414062,7.803045272827148,-0.18589343085863125
132.0,209.25674438476562,149.90884399414062,7.819048643112183,-0.18589343085863125
133.0,209.25674438476562,149.90884399414062,7.835052490234375,-0.18589343085863125
134.0,218.38011169433594,149.20538330078125,7.866579532623291,-0.18642773309709737
135.0,218.38011169433594,149.20538330078125,7.882583379745483,-0.18642773309709737
136.0,236.3960418701172,148.80130004882812,7.946799039840698,-0.1867346553657822
137.0,236.3960418701172,148.80130004882812,7.963803291320801,-0.1867346553657822
138.0,258.0,145.0,8.010676622390747,-0.1896222001392046
139.0,258.0,145.0,8.02768063545227,-0.1896222001392046
140.0,277.9051513671875,149.2808074951172,8.074690341949463,-0.18637044508711775
141.0,296.875,149.5833282470703,8.138715267181396,-0.18614066907879945
142.0,296.875,149.5833282470703,8.15471887588501,-0.18614066907879945
143.0,315.4576416015625,148.7096710205078,8.202800512313843,-0.18680425312684876
144.0,315.4576416015625,148.7096710205078,8.217803716659546,-0.18680425312684876
145.0,315.4576416015625,148.7096710205078,8.233806848526001,-0.18680425312684876
146.0,333.3171081542969,149.90855407714844,8.266795635223389,-0.18589365105705952
147.0,333.3171081542969,149.90855407714844,8.282799243927002,-0.18589365105705952
148.0,349.30706787109375,150.4833526611328,8.346799612045288,-0.18545708414664352
149.0,349.30706787109375,150.4833526611328,8.363803148269653,-0.18545708414664352
150.0,369.0,148.5,8.410818815231323,-0.18696351191676883
151.0,369.0,148.5,8.4278244972229,-0.18696351191676883
152.0,377.0,148.0,8.474792718887329,-0.18734330025504983
153.0,390.2868347167969,149.5038299560547,8.538800716400146,-0.18620105076092003
154.0,390.2868347167969,149.5038299560547,8.55480408668518,-0.18620105076092003
155.0,400.10089111328125,152.22406005859375,8.602782249450684,-0.18413506133309626
156.0,400.10089111328125,152.22406005859375,8.617785930633545,-0.18413506133309626
157.0,400.10089111328125,152.22406005859375,8.632790327072144,-0.18413506133309626
158.0,411.0,148.5,8.666797637939453,-0.18696351191676883
159.0,411.0,148.5,8.683801651000977,-0.18696351191676883
160.0,426.0,150.0,8.746799945831299,-0.1858241959743869
161.0,426.0,150.0,8.762803792953491,-0.1858241959743869
162.0,439.5,149.5,8.81081509590149,-0.18620395974931464
163.0,439.5,149.5,8.829037427902222,-0.18620395974931464
164.0,456.27642822265625,148.6177978515625,8.874828815460205,-0.1868740366029553
165.0,464.5,147.5,8.938858270645142,-0.1877230967268639
166.0,464.5,147.5,8.954861879348755,-0.1877230967268639
167.0,474.4929504394531,149.95774841308594,9.003199577331543,-0.18585628690024109
168.0,474.4929504394531,149.95774841308594,9.018203496932983,-0.18585628690024109
169.0,474.4929504394531,149.95774841308594,9.03420639038086,-0.18585628690024109
170.0,483.3448181152344,150.37176513671875,9.067089796066284,-0.1855418354518169
171.0,483.3448181152344,150.37176513671875,9.08309292793274,-0.1855418354518169
172.0,485.5852355957031,151.5828399658203,9.147026300430298,-0.18462203988703604
173.0,485.5852355957031,151.5828399658203,9.162030220031738,-0.18462203988703604
174.0,490.5,151.5,9.210777997970581,-0.18468495421019976
175.0,490.5,151.5,9.22677993774414,-0.18468495421019976
176.0,499.23699951171875,150.70274353027344,9.2747802734375,-0.1852904568415077
177.0,511.0,149.0,9.339199781417847,-0.18658373173914894
178.0,80.0,-10.0,10.410796403884888,-0.30761996312942713
179.0,80.0,-10.0,10.428799390792847,-0.30761996312942713
180.0,32.0,9.5,10.475658893585205,-0.29276103161193423
181.0,22.5,50.5,10.538663625717163,-0.26152374746041757
182.0,22.5,50.5,10.553667545318604,-0.26152374746041757
183.0,34.5,78.0,10.602681398391724,-0.24058148789066608
184.0,34.5,78.0,10.616733312606812,-0.24058148789066608
185.0,34.5,78.0,10.63368844985962,-0.24058148789066608
186.0,31.241043090820312,74.86482238769531,10.68269968032837,-0.2429684687456475
187.0,31.241043090820312,74.86482238769531,10.698702335357666,-0.2429684687456475
188.0,34.880666732788086,93.87617492675781,10.746715784072876,-0.2284968348245382
189.0,34.880666732788086,93.87617492675781,10.762719631195068,-0.2284968348245382
190.0,38.529300689697266,102.5428237915039,10.810315132141113,-0.22190208760877042
191.0,38.529300689697266,102.5428237915039,10.828318357467651,-0.22190208760877042
192.0,45.047489166259766,104.78015899658203,10.875330209732056,-0.22019989346481408
193.0,35.28585433959961,121.9990234375,10.939202070236206,-0.20710360781631487
194.0,35.28585433959961,121.9990234375,10.95520567893982,-0.20710360781631487
195.0,41.73123550415039,121.49241638183594,11.003219366073608,-0.20748881359077803
196.0,41.73123550415039,121.49241638183594,11.019222259521484,-0.20748881359077803
197.0,41.73123550415039,121.49241638183594,11.034226179122925,-0.20748881359077803
198.0,32.5,121.0,11.082800149917603,-0.20786323587046573
199.0,32.5,121.0,11.09780240058899,-0.20786323587046573
200.0,42.5100212097168,125.4632568359375,11.14681339263916,-0.20446971571545813
201.0,42.5100212097168,125.4632568359375,11.162818193435669,-0.20446971571545813
202.0,34.79501914978027,145.44061279296875,11.210829734802246,-0.18928747787407713
203.0,34.79501914978027,145.44061279296875,11.225345849990845,-0.18928747787407713
204.0,30.0,142.0,11.274760007858276,-0.19190138696789766
205.0,54.522361755371094,159.67083740234375,11.338781356811523,-0.17848058250849624
206.0,54.522361755371094,159.67083740234375,11.354785203933716,-0.17848058250849624
207.0,50.93163299560547,137.0347442626953,11.403035402297974,-0.19567425022680163
208.0,50.93163299560547,137.0347442626953,11.420038938522339,-0.19567425022680163
209.0,50.93163299560547,137.0347442626953,11.435042381286621,-0.19567425022680163
210.0,49.52681350708008,141.68716430664062,11.483052492141724,-0.19213907358282506
211.0,49.52681350708008,141.68716430664062,11.49905514717102,-0.19213907358282506
212.0,49.38414764404297,133.756103515625,11.546516418457031,-0.19816594356031636
213.0,49.38414764404297,133.756103515625,11.562288284301758,-0.19816594356031636
214.0,53.04624938964844,139.89723205566406,11.610821723937988,-0.1934990885368404
215.0,53.04624938964844,139.89723205566406,11.627829551696777,-0.1934990885368404
216.0,55.890159606933594,153.0957794189453,11.674839973449707,-0.18347305075804046
217.0,53.600399017333984,135.89662170410156,11.739025592803955,-0.1965391614743997
218.0,53.600399017333984,135.89662170410156,11.754028558731079,-0.1965391614743997
219.0,64.31275939941406,142.02011108398438,11.802744388580322,-0.1918861070529506
220.0,64.31275939941406,142.02011108398438,11.817748069763184,-0.1918861070529506
221.0,64.31275939941406,142.02011108398438,11.832751989364624,-0.1918861070529506
222.0,58.70930099487305,144.81394958496094,11.882754802703857,-0.18976353973884674
223.0,58.70930099487305,144.81394958496094,11.898757457733154,-0.18976353973884674
224.0,59.86397171020508,138.8522491455078,11.947026491165161,-0.19429312647691116
225.0,59.86397171020508,138.8522491455078,11.964030742645264,-0.19429312647691116
226.0,64.38888931274414,143.0,12.011043310165405,-0.19114162650432728
227.0,64.38888931274414,143.0,12.028366327285767,-0.19114162650432728
228.0,61.0,139.27272033691406,12.074745178222656,-0.1939736243290731
229.0,61.614593505859375,142.6837158203125,12.13876461982727,-0.19138192332929868
230.0,61.614593505859375,142.6837158203125,12.155768156051636,-0.19138192332929868
231.0,55.16980743408203,139.33090209960938,12.202722549438477,-0.19392941435868644
232.0,55.16980743408203,139.33090209960938,12.220246315002441,-0.19392941435868644
233.0,55.16980743408203,139.33090209960938,12.23625135421753,-0.19392941435868644
234.0,61.01111602783203,134.3545684814453,12.282889127731323,-0.19771109979292084
235.0,61.01111602783203,134.3545684814453,12.298892498016357,-0.19771109979292084
236.0,56.5,136.5,12.346743106842041,-0.19608062193974807
237.0,56.5,136.5,12.362746715545654,-0.19608062193974807
238.0,70.68502807617188,142.1257781982422,12.410754203796387,-0.19180582394416507
239.0,70.68502807617188,142.1257781982422,12.426371335983276,-0.19180582394416507
240.0,65.45198440551758,145.0093994140625,12.474385023117065,-0.1896150595801595
241.0,79.17253112792969,143.24085998535156,12.53833293914795,-0.19095863530150714
242.0,79.17253112792969,143.24085998535156,12.555336713790894,-0.19095863530150714
243.0,78.5019302368164,144.20834350585938,12.602351188659668,-0.19022361686113476
244.0,78.5019302368164,144.20834350585938,12.618354558944702,-0.19022361686113476
245.0,78.5019302368164,144.20834350585938,12.633358001708984,-0.19022361686113476
246.0,77.58985900878906,143.7555389404297,12.68297028541565,-0.19056761873308734
247.0,77.58985900878906,143.7555389404297,12.698973655700684,-0.19056761873308734
248.0,83.22659301757812,149.2100372314453,12.74698543548584,-0.1864241982256135
249.0,83.22659301757812,149.2100372314453,12.762988805770874,-0.1864241982256135
250.0,82.7188491821289,150.92697143554688,12.81100869178772,-0.18512015745604637
251.0,82.7188491821289,150.92697143554688,12.829011917114258,-0.18512015745604637
252.0,72.1138916015625,139.6577911376953,12.875021934509277,-0.19368102651830957
253.0,76.8779067993164,154.78924560546875,12.939036846160889,-0.1821870534866331
254.0,76.8779067993164,154.78924560546875,12.956040382385254,-0.1821870534866331
255.0,83.64788818359375,150.52816772460938,13.002616167068481,-0.18542304698873463
256.0,83.64788818359375,150.52816772460938,13.017620086669922,-0.18542304698873463
257.0,83.64788818359375,150.52816772460938,13.033621549606323,-0.18542304698873463
258.0,101.63680267333984,147.76271057128906,13.082605838775635,-0.18752354261829524
259.0,101.63680267333984,147.76271057128906,13.099031925201416,-0.18752354261829524
260.0,91.0,148.0,13.146740674972534,-0.18734330025504983
261.0,91.0,148.0,13.163744688034058,-0.18734330025504983
262.0,103.03434753417969,147.79771423339844,13.210756778717041,-0.18749695411782946
263.0,103.03434753417969,147.79771423339844,13.228759288787842,-0.18749695411782946
264.0,110.5,148.5,13.27476954460144,-0.18696351191676883
265.0,103.95801544189453,144.6526641845703,13.33873963356018,-0.189886066634923
266.0,103.95801544189453,144.6526641845703,13.356743574142456,-0.189886066634923
267.0,111.5,149.5,13.402355909347534,-0.18620395974931464
268.0,111.5,149.5,13.419027090072632,-0.18620395974931464
269.0,111.5,149.5,13.434030532836914,-0.18620395974931464
270.0,122.23519897460938,145.62852478027344,13.482741594314575,-0.1891447278326766
271.0,122.23519897460938,145.62852478027344,13.499744176864624,-0.1891447278326766
272.0,136.34190368652344,149.02569580078125,13.546754598617554,-0.18656421444855173
273.0,136.34190368652344,149.02569580078125,13.561757802963257,-0.18656421444855173
274.0,140.8415985107422,146.15318298339844,13.610772848129272,-0.18874616967932845
275.0,140.8415985107422,146.15318298339844,13.62678050994873,-0.18874616967932845
276.0,151.90313720703125,148.0535430908203,13.674723625183105,-0.187302629782734
277.0,152.3518524169922,152.04721069335938,13.73874044418335,-0.18426936930306764
278.0,152.3518524169922,152.04721069335938,13.753743886947632,-0.18426936930306764
279.0,165.5,148.5,13.802757978439331,-0.18696351191676883
280.0,165.5,148.5,13.817761182785034,-0.18696351191676883
281.0,165.5,148.5,13.833765029907227,-0.18696351191676883
282.0,181.51914978027344,149.89280700683594,13.883028507232666,-0.18590561131269087
283.0,181.51914978027344,149.89280700683594,13.89803171157837,-0.18590561131269087
284.0,192.711669921875,152.84814453125,13.94704008102417,-0.1836611097382166
285.0,192.711669921875,152.84814453125,13.962042808532715,-0.1836611097382166
286.0,199.12014770507812,151.1781463623047,14.011038780212402,-0.1849293939935699
287.0,199.12014770507812,151.1781463623047,14.028041124343872,-0.1849293939935699
288.0,213.27647399902344,147.75881958007812,14.07472562789917,-0.1875264981864111
289.0,228.30128479003906,151.5924530029297,14.138336658477783,-0.184614739105448
290.0,228.30128479003906,151.5924530029297,14.155340433120728,-0.184614739105448
291.0,239.58242797851562,151.54830932617188,14.203036069869995,-0.184648264783429
292.0,239.58242797851562,151.54830932617188,14.218039512634277,-0.184648264783429
293.0,239.58242797851562,151.54830932617188,14.23304271697998,-0.184648264783429
294.0,256.9041442871094,151.9944305419922,14.283055067062378,-0.18430945330785176
295.0,256.9041442871094,151.9944305419922,14.300061225891113,-0.18430945330785176
296.0,269.6769104003906,148.24090576171875,14.347077369689941,-0.1871603128401798
297.0,269.6769104003906,148.24090576171875,14.363079071044922,-0.1871603128401798
298.0,284.2182312011719,150.21823120117188,14.411094665527344,-0.18565844594697933
299.0,284.2182312011719,150.21823120117188,14.42809796333313,-0.18565844594697933
300.0,298.2113342285156,150.8092803955078,14.475028991699219,-0.18520954269637258
301.0,306.40386962890625,151.86968994140625,14.538715839385986,-0.18440418820756038
302.0,306.40386962890625,151.86968994140625,14.552719831466675,-0.18440418820756038
303.0,320.12939453125,154.4678192138672,14.602678537368774,-0.1824311332454265
304.0,320.12939453125,154.4678192138672,14.617681741714478,-0.1824311332454265
305.0,320.12939453125,154.4678192138672,14.634523153305054,-0.1824311332454265
306.0,336.5,149.0,14.68251085281372,-0.18658373173914894
307.0,336.5,149.0,14.699514150619507,-0.18658373173914894
308.0,350.7314758300781,152.07870483398438,14.746525526046753,-0.1842454510514029
309.0,350.7314758300781,152.07870483398438,14.763529062271118,-0.1842454510514029
310.0,371.8568420410156,139.71371459960938,14.810518264770508,-0.193638533198299
311.0,371.8568420410156,139.71371459960938,14.826521873474121,-0.193638533198299
312.0,379.6558532714844,141.86753845214844,14.874977827072144,-0.19200202836204974
313.0,388.1175231933594,151.672119140625,14.939201593399048,-0.18455423544509447
314.0,388.1175231933594,151.672119140625,14.956205606460571,-0.18455423544509447
315.0,391.2229309082031,151.4662628173828,15.003216028213501,-0.18471057659443188
316.0,391.2229309082031,151.4662628173828,15.01722002029419,-0.18471057659443188
317.0,391.2229309082031,151.4662628173828,15.034222841262817,-0.18471057659443188
318.0,400.2104797363281,149.4788055419922,15.083028316497803,-0.1862200577057579
319.0,400.2104797363281,149.4788055419922,15.0990309715271,-0.1862200577057579
320.0,409.8497009277344,152.4334716796875,15.146607160568237,-0.18397602536250707
321.0,409.8497009277344,152.4334716796875,15.164611339569092,-0.18397602536250707
322.0,423.03167724609375,150.60438537597656,15.211047410964966,-0.18536515963580147
323.0,423.03167724609375,150.60438537597656,15.228047132492065,-0.18536515963580147
324.0,436.4329528808594,151.12681579589844,15.275054216384888,-0.18496837859259563
325.0,440.3622131347656,150.44943237304688,15.339201927185059,-0.18548284673831714
326.0,440.3622131347656,150.44943237304688,15.356205701828003,-0.18548284673831714
327.0,453.129638671875,148.15277099609375,15.403218746185303,-0.18722725810539806
328.0,453.129638671875,148.15277099609375,15.418222188949585,-0.18722725810539806
329.0,453.129638671875,148.15277099609375,15.435225486755371,-0.18722725810539806
330.0,464.9693908691406,149.66326904296875,15.483125448226929,-0.18607995150854878
331.0,464.9693908691406,149.66326904296875,15.500132083892822,-0.18607995150854878
332.0,461.86981201171875,152.32766723632812,15.54714298248291,-0.1840563775121835
333.0,461.86981201171875,152.32766723632812,15.564145803451538,-0.1840563775121835
334.0,474.79425048828125,151.40768432617188,15.611030340194702,-0.18475506530182595
335.0,474.79425048828125,151.40768432617188,15.626033306121826,-0.18475506530182595
336.0,493.4417724609375,149.36239624023438,15.674712181091309,-0.1863084750384672
337.0,480.4511413574219,152.3110809326172,15.738730430603027,-0.18406897385229415
338.0,480.4511413574219,152.3110809326172,15.754733562469482,-0.18406897385229415
339.0,490.9942321777344,152.0001220703125,15.803039312362671,-0.18430513085937872
340.0,490.9942321777344,152.0001220703125,15.819042205810547,-0.18430513085937872
341.0,490.9942321777344,152.0001220703125,15.835046291351318,-0.18430513085937872
342.0,496.1296081542969,150.3116912841797,15.883063793182373,-0.18558746202569654
343.0,496.1296081542969,150.3116912841797,15.899067640304565,-0.18558746202569654
344.0,497.75799560546875,150.8851776123047,15.947079420089722,-0.18515189941995636
345.0,497.75799560546875,150.8851776123047,15.96308183670044,-0.18515189941995636
346.0,507.1996765136719,150.85890197753906,16.011029720306396,-0.18517185551454546
347.0,490.5,-18.0,17.031514644622803,-0.313715784975014
348.0,484.6875,-12.0,17.082529544830322,-0.3091439362878942
349.0,484.6875,-12.0,17.097532749176025,-0.3091439362878942
350.0,485.5833435058594,-11.0,17.274388074874878,-0.30838195092535725
351.0,489.0,-15.5,17.338704347610474,-0.3118108627002726
352.0,489.0,-15.5,17.354707956314087,-0.3118108627002726
353.0,488.0,-12.0,17.402719497680664,-0.3091439362878942
354.0,488.0,-12.0,17.417722702026367,-0.3091439362878942
355.0,488.0,-12.0,17.4337260723114,-0.3091439362878942
356.0,491.5,-16.0,17.48253083229065,-0.31219184898018537
357.0,491.5,-16.0,17.496533393859863,-0.31219184898018537
358.0,484.0393371582031,-15.35393238067627,17.54654335975647,-0.31169956301945256
359.0,484.0393371582031,-15.35393238067627,17.561546325683594,-0.31169956301945256
360.0,488.5,-18.5,17.610687732696533,-0.3140967665542845
361.0,488.5,-18.5,17.628690004348755,-0.3140967665542845
362.0,485.5,-18.5,17.67468547821045,-0.3140967665542845
363.0,491.5,-16.0,17.73869013786316,-0.31219184898018537
364.0,491.5,-16.0,17.75369358062744,-0.31219184898018537
365.0,488.0,-14.0,17.803213357925415,-0.31066789882799395
366.0,488.0,-14.0,17.817216396331787,-0.31066789882799395
367.0,488.0,-14.0,17.8332200050354,-0.31066789882799395
368.0,490.0,-16.0,17.88223147392273,-0.31219184898018537
369.0,490.0,-16.0,17.899234294891357,-0.31219184898018537
370.0,494.0,-16.5,17.946244955062866,-0.31257283437526256
371.0,494.0,-16.5,17.96324872970581,-0.31257283437526256
372.0,487.0,-15.0,18.011207580566406,-0.3114298755631713
373.0,487.0,-15.0,18.027210235595703,-0.3114298755631713
374.0,491.5,-15.5,18.0752215385437,-0.3118108627002726
375.0,490.5,-16.5,18.138674020767212,-0.31257283437526256
376.0,490.5,-16.5,18.153677940368652,-0.31257283437526256
377.0,7.333333492279053,125.5,18.20268964767456,-0.20444178127287743
378.0,7.333333492279053,125.5,18.218692779541016,-0.20444178127287743
379.0,7.333333492279053,125.5,18.23469614982605,-0.20444178127287743
380.0,13.791814804077148,136.00889587402344,18.282676935195923,-0.196453837484007
381.0,13.791814804077148,136.00889587402344,18.296679973602295,-0.196453837484007
382.0,17.054286003112793,103.83142852783203,18.34720492362976,-0.22092168614129418
383.0,17.054286003112793,103.83142852783203,18.36221218109131,-0.22092168614129418
384.0,21.561325073242188,118.98318481445312,18.410231590270996,-0.20939684368757572
385.0,21.561325073242188,118.98318481445312,18.42723536491394,-0.20939684368757572
386.0,34.4769229888916,133.0,18.474234580993652,-0.19874061043203978
387.0,37.32307815551758,122.5076904296875,18.5386745929718,-0.20671684267939214
388.0,37.32307815551758,122.5076904296875,18.555678606033325,-0.20671684267939214
389.0,43.586509704589844,119.3797607421875,18.60269069671631,-0.2090952746362212
390.0,43.586509704589844,119.3797607421875,18.617693424224854,-0.2090952746362212
391.0,43.586509704589844,119.3797607421875,18.632697105407715,-0.2090952746362212
392.0,51.0,129.5,18.682667016983032,-0.20140095751123038
393.0,51.0,129.5,18.697670936584473,-0.20140095751123038
394.0,61.97152328491211,132.78965759277344,18.74668598175049,-0.19890048148586786
395.0,61.97152328491211,132.78965759277344,18.763689756393433,-0.19890048148586786
396.0,61.478492736816406,133.00537109375,18.81070065498352,-0.19873652814133952
397.0,61.478492736816406,133.00537109375,18.827704906463623,-0.19873652814133952
398.0,76.0199966430664,116.97999572753906,18.87466835975647,-0.21092019562703404
399.0,79.38888549804688,114.61111450195312,18.938682794570923,-0.21272177638960005
400.0,79.38888549804688,114.61111450195312,18.953685998916626,-0.21272177638960005
401.0,79.0,170.5,19.002696752548218,-0.17026128844348876
402.0,79.0,170.5,19.018700122833252,-0.17026128844348876
403.0,79.0,170.5,19.034703731536865,-0.17026128844348876
404.0,103.0,170.5,19.082716941833496,-0.17026128844348876
405.0,103.0,170.5,19.09772038459778,-0.17026128844348876
406.0,71.5,138.5,19.146204710006714,-0.19456079310696056
407.0,71.5,138.5,19.160207509994507,-0.19456079310696056
408.0,75.5,148.0,19.21122694015503,-0.18734330025504983
409.0,75.5,148.0,19.22903060913086,-0.18734330025504983
410.0,73.38888549804688,167.61111450195312,19.27466583251953,-0.17245352411374215
411.0,84.5,180.5,19.338359832763672,-0.16267521475499463
412.0,84.5,180.5,19.354363679885864,-0.16267521475499463
413.0,92.5,180.0,19.403038024902344,-0.16305442628234923
414.0,92.5,180.0,19.4190411567688,-0.16305442628234923
415.0,92.5,180.0,19.43504500389099,-0.16305442628234923
416.0,89.5,175.0,19.483056783676147,-0.16684707953717628
417.0,89.5,175.0,19.5000638961792,-0.16684707953717628
418.0,92.5,163.0,19.547077178955078,-0.1759533100212803
419.0,92.5,163.0,19.565081357955933,-0.1759533100212803
420.0,110.0,175.5,19.61103081703186,-0.1664677705985557
421.0,110.0,175.5,19.628034114837646,-0.1664677705985557
422.0,100.0,166.5,19.674659490585327,-0.17329677725813222
423.0,128.5,131.0,19.73916792869568,-0.2002607654535315
424.0,128.5,131.0,19.754170894622803,-0.2002607654535315
425.0,130.95282745361328,137.65093994140625,19.80265712738037,-0.19520599129903454
426.0,130.95282745361328,137.65093994140625,19.81766104698181,-0.19520599129903454
427.0,130.95282745361328,137.65093994140625,19.833664655685425,-0.19520599129903454
428.0,135.0,141.5,19.882676362991333,-0.19228127892485708
429.0,135.0,141.5,19.897677659988403,-0.19228127892485708
430.0,133.5,142.35714721679688,19.946691513061523,-0.19163003703641351
431.0,133.5,142.35714721679688,19.963695287704468,-0.19163003703641351
432.0,133.0,136.5,20.010653972625732,-0.19608062193974807
433.0,133.0,136.5,20.02765703201294,-0.19608062193974807
434.0,134.16197204589844,134.45774841308594,20.075209379196167,-0.19763268232195463
435.0,135.01724243164062,136.60345458984375,20.139042854309082,-0.19600200234402693
436.0,135.01724243164062,136.60345458984375,20.155046463012695,-0.19600200234402693
437.0,124.75471496582031,136.55661010742188,20.203059196472168,-0.19603760144266313
438.0,124.75471496582031,136.55661010742188,20.218061923980713,-0.19603760144266313
439.0,124.75471496582031,136.55661010742188,20.23350477218628,-0.19603760144266313
440.0,132.44444274902344,138.44444274902344,20.282519817352295,-0.19460301022517185
441.0,132.44444274902344,138.44444274902344,20.29852294921875,-0.19460301022517185
442.0,126.0,161.5,20.346537828445435,-0.17709195878978634
443.0,126.0,161.5,20.36454153060913,-0.17709195878978634
444.0,112.5,188.0,20.411208152770996,-0.15698824357138108
445.0,112.5,188.0,20.42820930480957,-0.15698824357138108
446.0,105.5,141.5,20.47465181350708,-0.19228127892485708
447.0,117.5,177.5,20.539201974868774,-0.16495063131370583
448.0,117.5,177.5,20.55620574951172,-0.16495063131370583
449.0,85.0,140.5,20.603219747543335,-0.19304108615326093
450.0,85.0,140.5,20.618030786514282,-0.19304108615326093
451.0,85.0,140.5,20.633034229278564,-0.19304108615326093
452.0,101.0,167.5,20.683035850524902,-0.17253784970577096
453.0,101.0,167.5,20.699038982391357,-0.17253784970577096
454.0,90.0,174.0,20.74703621864319,-0.16760572616687028
